timestamp,temp,rain_1h,snow_1h,clouds_all,traffic_volume,holiday,weather_main,weather_description,predicted_vehicle_count
2015-10-20 15:15:00,292.07,0.0,0.0,1.0,818,None,Clear,sky is clear,16.982687
2015-10-20 15:30:00,292.07,0.0,0.0,1.0,824,None,Clear,sky is clear,16.982687
2015-10-20 15:45:00,292.07,0.0,0.0,1.0,829,None,Clear,sky is clear,16.982687
2015-10-20 16:00:00,292.07,0.0,0.0,1.0,834,None,Clear,sky is clear,16.982687
2015-10-20 16:15:00,292.07,0.0,0.0,1.0,839,None,Clear,sky is clear,16.982687
2015-10-20 16:30:00,292.07,0.0,0.0,1.0,844,None,Clear,sky is clear,16.982687
2015-10-20 16:45:00,292.07,0.0,0.0,1.0,850,None,Clear,sky is clear,16.982687
2015-10-20 17:00:00,292.22,0.0,0.0,1.0,855,None,Clear,sky is clear,16.982687
2015-10-20 17:15:00,292.22,0.0,0.0,1.0,806,None,Clear,sky is clear,16.982687
2015-10-20 17:30:00,292.22,0.0,0.0,1.0,757,None,Clear,sky is clear,16.982687
2015-10-20 17:45:00,292.22,0.0,0.0,1.0,709,None,Clear,sky is clear,16.982687
2015-10-20 18:00:00,292.22,0.0,0.0,1.0,660,None,Clear,sky is clear,16.982687
2015-10-20 18:15:00,292.22,0.0,0.0,1.0,611,None,Clear,sky is clear,16.982687
2015-10-20 18:30:00,292.22,0.0,0.0,1.0,563,None,Clear,sky is clear,16.982687
2015-10-20 18:45:00,292.22,0.0,0.0,1.0,514,None,Clear,sky is clear,16.982687
2015-10-20 19:00:00,289.12,0.0,0.0,1.0,465,None,Clear,sky is clear,16.982687
2015-10-20 19:15:00,289.12,0.0,0.0,1.0,448,None,Clear,sky is clear,16.982687
2015-10-20 19:30:00,289.12,0.0,0.0,1.0,430,None,Clear,sky is clear,16.982687
2015-10-20 19:45:00,289.12,0.0,0.0,1.0,413,None,Clear,sky is clear,16.982687
2015-10-20 20:00:00,288.02,0.0,0.0,1.0,395,None,Clear,sky is clear,16.982687
2015-10-20 20:15:00,288.02,0.0,0.0,1.0,382,None,Clear,sky is clear,16.982687
2015-10-20 20:30:00,288.02,0.0,0.0,1.0,368,None,Clear,sky is clear,16.982687
2015-10-20 20:45:00,288.02,0.0,0.0,1.0,354,None,Clear,sky is clear,16.982687
2015-10-20 21:00:00,287.28,0.0,0.0,40.0,341,None,Clouds,scattered clouds,16.982687
2015-10-20 21:15:00,287.28,0.0,0.0,40.0,310,None,Clouds,scattered clouds,16.982687
2015-10-20 21:30:00,287.28,0.0,0.0,40.0,279,None,Clouds,scattered clouds,16.982687
2015-10-20 21:45:00,287.28,0.0,0.0,40.0,248,None,Clouds,scattered clouds,16.982687
2015-10-20 22:00:00,286.81,0.0,0.0,1.0,216,None,Clear,sky is clear,16.982687
2015-10-20 22:15:00,286.81,0.0,0.0,1.0,195,None,Clear,sky is clear,16.982687
2015-10-20 22:30:00,286.81,0.0,0.0,1.0,174,None,Clear,sky is clear,16.982687
2015-10-20 22:45:00,286.81,0.0,0.0,1.0,153,None,Clear,sky is clear,16.982687
2015-10-20 23:00:00,286.52,0.0,0.0,1.0,132,None,Rain,light rain,16.982687
2015-10-20 23:15:00,286.52,0.0,0.0,1.0,116,None,Rain,light rain,16.982687
2015-10-20 23:30:00,286.52,0.0,0.0,1.0,100,None,Rain,light rain,16.982687
2015-10-20 23:45:00,286.52,0.0,0.0,1.0,83,None,Rain,light rain,16.982687
2015-10-21 00:00:00,286.04,0.0,0.0,1.0,67,None,Rain,light rain,16.982687
2015-10-21 00:15:00,286.04,0.0,0.0,1.0,65,None,Rain,light rain,16.982687
2015-10-21 00:30:00,286.04,0.0,0.0,1.0,64,None,Rain,light rain,16.982687
2015-10-21 00:45:00,286.04,0.0,0.0,1.0,62,None,Rain,light rain,16.982687
2015-10-21 01:00:00,286.04,0.0,0.0,1.0,60,None,Rain,light rain,16.982687
2015-10-21 01:15:00,286.04,0.0,0.0,1.0,58,None,Rain,light rain,16.982687
2015-10-21 01:30:00,286.04,0.0,0.0,1.0,56,None,Rain,light rain,16.982687
2015-10-21 01:45:00,286.04,0.0,0.0,1.0,54,None,Rain,light rain,16.982687
2015-10-21 02:00:00,286.04,0.0,0.0,1.0,53,None,Rain,light rain,16.982687
2015-10-21 02:15:00,286.04,0.0,0.0,1.0,51,None,Rain,light rain,16.982687
2015-10-21 02:30:00,286.04,0.0,0.0,1.0,49,None,Rain,light rain,16.982687
2015-10-21 02:45:00,286.04,0.0,0.0,1.0,47,None,Rain,light rain,16.982687
2015-10-21 03:00:00,285.45,0.0,0.0,40.0,45,None,Rain,moderate rain,16.982687
2015-10-21 03:15:00,285.45,0.0,0.0,40.0,65,None,Rain,moderate rain,16.982687
2015-10-21 03:30:00,285.45,0.0,0.0,40.0,86,None,Rain,moderate rain,16.982687
2015-10-21 03:45:00,285.45,0.0,0.0,40.0,106,None,Rain,moderate rain,16.982687
2015-10-21 04:00:00,285.02,0.0,0.0,1.0,126,None,Clear,sky is clear,16.982687
2015-10-21 04:15:00,285.02,0.0,0.0,1.0,193,None,Clear,sky is clear,16.982687
2015-10-21 04:30:00,285.02,0.0,0.0,1.0,259,None,Clear,sky is clear,16.982687
2015-10-21 04:45:00,285.02,0.0,0.0,1.0,326,None,Clear,sky is clear,16.982687
2015-10-21 05:00:00,284.57,0.0,0.0,1.0,392,None,Clear,sky is clear,16.982687
2015-10-21 05:15:00,284.57,0.0,0.0,1.0,497,None,Clear,sky is clear,16.982687
2015-10-21 05:30:00,284.57,0.0,0.0,1.0,602,None,Clear,sky is clear,16.982687
2015-10-21 05:45:00,284.57,0.0,0.0,1.0,707,None,Clear,sky is clear,16.982687
2015-10-21 06:00:00,283.98,0.0,0.0,1.0,812,None,Clear,sky is clear,16.982687
2015-10-21 06:15:00,283.98,0.0,0.0,1.0,798,None,Clear,sky is clear,16.982687
2015-10-21 06:30:00,283.98,0.0,0.0,1.0,785,None,Clear,sky is clear,16.982687
2015-10-21 06:45:00,283.98,0.0,0.0,1.0,772,None,Clear,sky is clear,16.982687
2015-10-21 07:00:00,284.07,0.0,0.0,40.0,758,None,Clouds,scattered clouds,16.982687
2015-10-21 07:15:00,284.07,0.0,0.0,40.0,760,None,Clouds,scattered clouds,16.982687
2015-10-21 07:30:00,284.07,0.0,0.0,40.0,761,None,Clouds,scattered clouds,16.982687
2015-10-21 07:45:00,284.07,0.0,0.0,40.0,763,None,Clouds,scattered clouds,16.982687
2015-10-21 08:00:00,284.07,0.0,0.0,40.0,765,None,Clouds,scattered clouds,16.982687
2015-10-21 08:15:00,284.07,0.0,0.0,40.0,766,None,Clouds,scattered clouds,16.982687
2015-10-21 08:30:00,284.07,0.0,0.0,40.0,768,None,Clouds,scattered clouds,16.982687
2015-10-21 08:45:00,284.07,0.0,0.0,40.0,769,None,Clouds,scattered clouds,16.982687
2015-10-21 09:00:00,285.36,0.25,0.0,1.0,771,None,Rain,light rain,16.982687
2015-10-21 09:15:00,285.36,0.25,0.0,1.0,735,None,Rain,light rain,16.982687
2015-10-21 09:30:00,285.36,0.25,0.0,1.0,700,None,Rain,light rain,16.982687
2015-10-21 09:45:00,285.36,0.25,0.0,1.0,664,None,Rain,light rain,16.982687
2015-10-21 10:00:00,286.5,0.0,0.0,1.0,628,None,Clear,sky is clear,16.982687
2015-10-21 10:15:00,286.5,0.0,0.0,1.0,634,None,Clear,sky is clear,16.982687
2015-10-21 10:30:00,286.5,0.0,0.0,1.0,639,None,Clear,sky is clear,16.982687
2015-10-21 10:45:00,286.5,0.0,0.0,1.0,645,None,Clear,sky is clear,16.982687
2015-10-21 11:00:00,287.67,0.0,0.0,1.0,650,None,Clear,sky is clear,16.982687
2015-10-21 11:15:00,287.67,0.0,0.0,1.0,659,None,Clear,sky is clear,16.982687
2015-10-21 11:30:00,287.67,0.0,0.0,1.0,668,None,Clear,sky is clear,16.982687
2015-10-21 11:45:00,287.67,0.0,0.0,1.0,677,None,Clear,sky is clear,16.982687
2015-10-21 12:00:00,288.94,0.0,0.0,40.0,686,None,Clouds,scattered clouds,16.982687
2015-10-21 12:15:00,288.94,0.0,0.0,40.0,686,None,Clouds,scattered clouds,16.982687
2015-10-21 12:30:00,288.94,0.0,0.0,40.0,685,None,Clouds,scattered clouds,16.982687
2015-10-21 12:45:00,288.94,0.0,0.0,40.0,685,None,Clouds,scattered clouds,16.982687
2015-10-21 13:00:00,289.61,0.0,0.0,40.0,685,None,Clouds,scattered clouds,16.982687
2015-10-21 13:15:00,289.61,0.0,0.0,40.0,697,None,Clouds,scattered clouds,16.982687
2015-10-21 13:30:00,289.61,0.0,0.0,40.0,709,None,Clouds,scattered clouds,16.982687
2015-10-21 13:45:00,289.61,0.0,0.0,40.0,721,None,Clouds,scattered clouds,16.982687
2015-10-21 14:00:00,289.46,0.0,0.0,1.0,733,None,Clear,sky is clear,16.982687
2015-10-21 14:15:00,289.46,0.0,0.0,1.0,745,None,Clear,sky is clear,16.982687
2015-10-21 14:30:00,289.46,0.0,0.0,1.0,757,None,Clear,sky is clear,16.982687
2015-10-21 14:45:00,289.46,0.0,0.0,1.0,769,None,Clear,sky is clear,16.982687
2015-10-21 15:00:00,289.83,0.0,0.0,40.0,781,None,Clouds,scattered clouds,16.982687
2015-10-21 15:15:00,289.83,0.0,0.0,40.0,806,None,Clouds,scattered clouds,16.982687
2015-10-21 15:30:00,289.83,0.0,0.0,40.0,831,None,Clouds,scattered clouds,16.982687
2015-10-21 15:45:00,289.83,0.0,0.0,40.0,856,None,Clouds,scattered clouds,16.982687
2015-10-21 16:00:00,288.79,0.0,0.0,40.0,880,None,Clouds,scattered clouds,16.982687
2015-10-21 16:15:00,288.79,0.0,0.0,40.0,879,None,Clouds,scattered clouds,16.982687
2015-10-21 16:30:00,288.79,0.0,0.0,40.0,878,None,Clouds,scattered clouds,16.982687
2015-10-21 16:45:00,288.79,0.0,0.0,40.0,877,None,Clouds,scattered clouds,16.982687
2015-10-21 17:00:00,287.51,0.0,0.0,1.0,876,None,Clear,sky is clear,16.982687
2015-10-21 17:15:00,287.51,0.0,0.0,1.0,820,None,Clear,sky is clear,16.982687
2015-10-21 17:30:00,287.51,0.0,0.0,1.0,764,None,Clear,sky is clear,16.982687
2015-10-21 17:45:00,287.51,0.0,0.0,1.0,708,None,Clear,sky is clear,16.982687
2015-10-21 18:00:00,285.64,0.0,0.0,1.0,652,None,Clear,sky is clear,16.982687
2015-10-21 18:15:00,285.64,0.0,0.0,1.0,607,None,Clear,sky is clear,16.982687
2015-10-21 18:30:00,285.64,0.0,0.0,1.0,562,None,Clear,sky is clear,16.982687
2015-10-21 18:45:00,285.64,0.0,0.0,1.0,517,None,Clear,sky is clear,16.982687
2015-10-21 19:00:00,283.65,0.0,0.0,1.0,472,None,Clear,sky is clear,16.982687
2015-10-21 19:15:00,283.65,0.0,0.0,1.0,459,None,Clear,sky is clear,16.982687
2015-10-21 19:30:00,283.65,0.0,0.0,1.0,447,None,Clear,sky is clear,16.982687
2015-10-21 19:45:00,283.65,0.0,0.0,1.0,434,None,Clear,sky is clear,16.982687
2015-10-21 20:00:00,282.3,0.0,0.0,1.0,422,None,Clear,sky is clear,16.982687
2015-10-21 20:15:00,282.3,0.0,0.0,1.0,400,None,Clear,sky is clear,16.982687
2015-10-21 20:30:00,282.3,0.0,0.0,1.0,378,None,Clear,sky is clear,16.982687
2015-10-21 20:45:00,282.3,0.0,0.0,1.0,356,None,Clear,sky is clear,16.982687
2015-10-21 21:00:00,282.3,0.0,0.0,1.0,334,None,Clear,sky is clear,16.982687
2015-10-21 21:15:00,282.3,0.0,0.0,1.0,312,None,Clear,sky is clear,16.982687
2015-10-21 21:30:00,282.3,0.0,0.0,1.0,290,None,Clear,sky is clear,16.982687
2015-10-21 21:45:00,282.3,0.0,0.0,1.0,268,None,Clear,sky is clear,16.982687
2015-10-21 22:00:00,280.42,0.0,0.0,1.0,246,None,Clear,sky is clear,16.982687
2015-10-21 22:15:00,280.42,0.0,0.0,1.0,220,None,Clear,sky is clear,16.982687
2015-10-21 22:30:00,280.42,0.0,0.0,1.0,194,None,Clear,sky is clear,16.982687
2015-10-21 22:45:00,280.42,0.0,0.0,1.0,168,None,Clear,sky is clear,16.982687
2015-10-21 23:00:00,279.34,0.0,0.0,1.0,141,None,Clear,sky is clear,16.982687
2015-10-21 23:15:00,279.34,0.0,0.0,1.0,125,None,Clear,sky is clear,16.982687
2015-10-21 23:30:00,279.34,0.0,0.0,1.0,109,None,Clear,sky is clear,16.982687
2015-10-21 23:45:00,279.34,0.0,0.0,1.0,93,None,Clear,sky is clear,16.982687
2015-10-22 00:00:00,278.44,0.0,0.0,1.0,77,None,Clear,sky is clear,16.982687
2015-10-22 00:15:00,278.44,0.0,0.0,1.0,70,None,Clear,sky is clear,16.982687
2015-10-22 00:30:00,278.44,0.0,0.0,1.0,63,None,Clear,sky is clear,16.982687
2015-10-22 00:45:00,278.44,0.0,0.0,1.0,56,None,Clear,sky is clear,16.982687
2015-10-22 01:00:00,277.17,0.0,0.0,1.0,49,None,Clear,sky is clear,16.982687
2015-10-22 01:15:00,277.17,0.0,0.0,1.0,46,None,Clear,sky is clear,16.982687
2015-10-22 01:30:00,277.17,0.0,0.0,1.0,43,None,Clear,sky is clear,16.982687
2015-10-22 01:45:00,277.17,0.0,0.0,1.0,39,None,Clear,sky is clear,16.982687
2015-10-22 02:00:00,276.56,0.0,0.0,1.0,36,None,Clear,sky is clear,16.982687
2015-10-22 02:15:00,276.56,0.0,0.0,1.0,40,None,Clear,sky is clear,16.982687
2015-10-22 02:30:00,276.56,0.0,0.0,1.0,43,None,Clear,sky is clear,16.982687
2015-10-22 02:45:00,276.56,0.0,0.0,1.0,47,None,Clear,sky is clear,16.982687
2015-10-22 03:00:00,276.22,0.0,0.0,1.0,51,None,Clear,sky is clear,16.982687
2015-10-22 03:15:00,276.22,0.0,0.0,1.0,69,None,Clear,sky is clear,16.982687
2015-10-22 03:30:00,276.22,0.0,0.0,1.0,86,None,Clear,sky is clear,16.982687
2015-10-22 03:45:00,276.22,0.0,0.0,1.0,104,None,Clear,sky is clear,16.982687
2015-10-22 04:00:00,275.69,0.0,0.0,1.0,122,None,Clear,sky is clear,16.982687
2015-10-22 04:15:00,275.69,0.0,0.0,1.0,187,None,Clear,sky is clear,16.982687
2015-10-22 04:30:00,275.69,0.0,0.0,1.0,252,None,Clear,sky is clear,16.982687
2015-10-22 04:45:00,275.69,0.0,0.0,1.0,317,None,Clear,sky is clear,16.982687
2015-10-22 05:00:00,275.55,0.0,0.0,1.0,382,None,Clear,sky is clear,16.982687
2015-10-22 05:15:00,275.55,0.0,0.0,1.0,489,None,Clear,sky is clear,16.982687
2015-10-22 05:30:00,275.55,0.0,0.0,1.0,595,None,Clear,sky is clear,16.982687
2015-10-22 05:45:00,275.55,0.0,0.0,1.0,702,None,Clear,sky is clear,16.982687
2015-10-22 06:00:00,275.4,0.0,0.0,1.0,809,None,Clear,sky is clear,16.982687
2015-10-22 06:15:00,275.4,0.0,0.0,1.0,830,None,Clear,sky is clear,16.982687
2015-10-22 06:30:00,275.4,0.0,0.0,1.0,851,None,Clear,sky is clear,16.982687
2015-10-22 06:45:00,275.4,0.0,0.0,1.0,871,None,Clear,sky is clear,16.982687
2015-10-22 07:00:00,275.24,0.0,0.0,1.0,892,None,Mist,mist,16.982687
2015-10-22 07:15:00,275.24,0.0,0.0,1.0,870,None,Mist,mist,16.982687
2015-10-22 07:30:00,275.24,0.0,0.0,1.0,847,None,Mist,mist,16.982687
2015-10-22 07:45:00,275.24,0.0,0.0,1.0,824,None,Mist,mist,16.982687
2015-10-22 08:00:00,275.08,0.0,0.0,1.0,802,None,Mist,mist,16.982687
2015-10-22 08:15:00,275.08,0.0,0.0,1.0,781,None,Mist,mist,16.982687
2015-10-22 08:30:00,275.08,0.0,0.0,1.0,761,None,Mist,mist,16.982687
2015-10-22 08:45:00,275.08,0.0,0.0,1.0,741,None,Mist,mist,16.982687
2015-10-22 09:00:00,278.2,0.0,0.0,1.0,721,None,Mist,mist,16.982687
2015-10-22 09:15:00,278.2,0.0,0.0,1.0,699,None,Mist,mist,16.982687
2015-10-22 09:30:00,278.2,0.0,0.0,1.0,677,None,Mist,mist,16.982687
2015-10-22 09:45:00,278.2,0.0,0.0,1.0,655,None,Mist,mist,16.982687
2015-10-22 10:00:00,281.53,0.0,0.0,1.0,633,None,Haze,haze,16.982687
2015-10-22 10:15:00,281.53,0.0,0.0,1.0,638,None,Haze,haze,16.982687
2015-10-22 10:30:00,281.53,0.0,0.0,1.0,644,None,Haze,haze,16.982687
2015-10-22 10:45:00,281.53,0.0,0.0,1.0,649,None,Haze,haze,16.982687
2015-10-22 11:00:00,285.09,0.0,0.0,1.0,655,None,Clear,sky is clear,16.982687
2015-10-22 11:15:00,285.09,0.0,0.0,1.0,668,None,Clear,sky is clear,16.982687
2015-10-22 11:30:00,285.09,0.0,0.0,1.0,682,None,Clear,sky is clear,16.982687
2015-10-22 11:45:00,285.09,0.0,0.0,1.0,695,None,Clear,sky is clear,16.982687
2015-10-22 12:00:00,287.45,0.0,0.0,1.0,708,None,Haze,haze,16.982687
2015-10-22 12:15:00,287.45,0.0,0.0,1.0,701,None,Haze,haze,16.982687
2015-10-22 12:30:00,287.45,0.0,0.0,1.0,693,None,Haze,haze,16.982687
2015-10-22 12:45:00,287.45,0.0,0.0,1.0,686,None,Haze,haze,16.982687
2015-10-22 13:00:00,288.81,0.0,0.0,1.0,678,None,Clear,sky is clear,16.982687
2015-10-22 13:15:00,288.81,0.0,0.0,1.0,694,None,Clear,sky is clear,16.982687
2015-10-22 13:30:00,288.81,0.0,0.0,1.0,710,None,Clear,sky is clear,16.982687
2015-10-22 13:45:00,288.81,0.0,0.0,1.0,726,None,Clear,sky is clear,16.982687
2015-10-22 14:00:00,288.81,0.0,0.0,1.0,742,None,Clear,sky is clear,16.982687
2015-10-22 14:15:00,288.81,0.0,0.0,1.0,758,None,Clear,sky is clear,16.982687
2015-10-22 14:30:00,288.81,0.0,0.0,1.0,775,None,Clear,sky is clear,16.982687
2015-10-22 14:45:00,288.81,0.0,0.0,1.0,791,None,Clear,sky is clear,16.982687
2015-10-22 15:00:00,290.38,0.0,0.0,1.0,807,None,Clear,sky is clear,16.982687
2015-10-22 15:15:00,290.38,0.0,0.0,1.0,827,None,Clear,sky is clear,16.982687
2015-10-22 15:30:00,290.38,0.0,0.0,1.0,847,None,Clear,sky is clear,16.982687
2015-10-22 15:45:00,290.38,0.0,0.0,1.0,868,None,Clear,sky is clear,16.982687
2015-10-22 16:00:00,290.0,0.0,0.0,1.0,888,None,Clear,sky is clear,16.982687
2015-10-22 16:15:00,290.0,0.0,0.0,1.0,860,None,Clear,sky is clear,16.982687
2015-10-22 16:30:00,290.0,0.0,0.0,1.0,832,None,Clear,sky is clear,16.982687
2015-10-22 16:45:00,290.0,0.0,0.0,1.0,804,None,Clear,sky is clear,16.982687
2015-10-22 17:00:00,290.0,0.0,0.0,1.0,776,None,Clear,sky is clear,16.982687
2015-10-22 17:15:00,290.0,0.0,0.0,1.0,748,None,Clear,sky is clear,16.982687
2015-10-22 17:30:00,290.0,0.0,0.0,1.0,720,None,Clear,sky is clear,16.982687
2015-10-22 17:45:00,290.0,0.0,0.0,1.0,693,None,Clear,sky is clear,16.982687
2015-10-22 18:00:00,287.04,0.0,0.0,1.0,665,None,Clear,sky is clear,16.982687
2015-10-22 18:15:00,287.04,0.0,0.0,1.0,635,None,Clear,sky is clear,16.982687
2015-10-22 18:30:00,287.04,0.0,0.0,1.0,605,None,Clear,sky is clear,16.982687
2015-10-22 18:45:00,287.04,0.0,0.0,1.0,576,None,Clear,sky is clear,16.982687
2015-10-22 19:00:00,287.04,0.0,0.0,1.0,546,None,Clear,sky is clear,16.982687
2015-10-22 19:15:00,287.04,0.0,0.0,1.0,516,None,Clear,sky is clear,16.982687
2015-10-22 19:30:00,287.04,0.0,0.0,1.0,486,None,Clear,sky is clear,16.982687
2015-10-22 19:45:00,287.04,0.0,0.0,1.0,457,None,Clear,sky is clear,16.982687
2015-10-22 20:00:00,282.42,0.0,0.0,1.0,427,None,Clear,sky is clear,16.982687
2015-10-22 20:15:00,282.42,0.0,0.0,1.0,445,None,Clear,sky is clear,16.982687
2015-10-22 20:30:00,282.42,0.0,0.0,1.0,463,None,Clear,sky is clear,16.982687
2015-10-22 20:45:00,282.42,0.0,0.0,1.0,481,None,Clear,sky is clear,16.982687
2015-10-22 21:00:00,282.17,0.0,0.0,90.0,499,None,Haze,haze,16.982687
2015-10-22 21:15:00,282.17,0.0,0.0,90.0,501,None,Haze,haze,16.982687
2015-10-22 21:30:00,282.17,0.0,0.0,90.0,503,None,Haze,haze,16.982687
2015-10-22 21:45:00,282.17,0.0,0.0,90.0,505,None,Haze,haze,16.982687
2015-10-22 22:00:00,283.27,0.0,0.0,1.0,507,None,Clear,sky is clear,16.982687
2015-10-22 22:15:00,283.27,0.0,0.0,1.0,455,None,Clear,sky is clear,16.982687
2015-10-22 22:30:00,283.27,0.0,0.0,1.0,403,None,Clear,sky is clear,16.982687
2015-10-22 22:45:00,283.27,0.0,0.0,1.0,351,None,Clear,sky is clear,16.982687
2015-10-22 23:00:00,283.27,0.0,0.0,1.0,299,None,Clear,sky is clear,16.982687
2015-10-22 23:15:00,283.27,0.0,0.0,1.0,246,None,Clear,sky is clear,16.982687
2015-10-22 23:30:00,283.27,0.0,0.0,1.0,194,None,Clear,sky is clear,16.982687
2015-10-22 23:45:00,283.27,0.0,0.0,1.0,142,None,Clear,sky is clear,16.982687
2015-10-23 00:00:00,283.07,0.0,0.0,1.0,90,None,Rain,light rain,16.982687
2015-10-23 00:15:00,283.07,0.0,0.0,1.0,81,None,Rain,light rain,16.982687
2015-10-23 00:30:00,283.07,0.0,0.0,1.0,73,None,Rain,light rain,16.982687
2015-10-23 00:45:00,283.07,0.0,0.0,1.0,64,None,Rain,light rain,16.982687
2015-10-23 01:00:00,283.52,0.51,0.0,75.0,56,None,Rain,light rain,16.982687
2015-10-23 01:15:00,283.52,0.51,0.0,75.0,54,None,Rain,light rain,16.982687
2015-10-23 01:30:00,283.52,0.51,0.0,75.0,52,None,Rain,light rain,16.982687
2015-10-23 01:45:00,283.52,0.51,0.0,75.0,50,None,Rain,light rain,16.982687
2015-10-23 02:00:00,283.98,0.0,0.0,75.0,48,None,Rain,light rain,16.982687
2015-10-23 02:15:00,283.98,0.0,0.0,75.0,50,None,Rain,light rain,16.982687
2015-10-23 02:30:00,283.98,0.0,0.0,75.0,53,None,Rain,light rain,16.982687
2015-10-23 02:45:00,283.98,0.0,0.0,75.0,55,None,Rain,light rain,16.982687
2015-10-23 03:00:00,284.54,0.0,0.0,90.0,58,None,Rain,light rain,16.982687
2015-10-23 03:15:00,284.54,0.0,0.0,90.0,95,None,Rain,light rain,16.982687
2015-10-23 03:30:00,284.54,0.0,0.0,90.0,133,None,Rain,light rain,16.982687
2015-10-23 03:45:00,284.54,0.0,0.0,90.0,170,None,Rain,light rain,16.982687
2015-10-23 04:00:00,284.54,0.0,0.0,90.0,207,None,Rain,light rain,16.982687
2015-10-23 04:15:00,284.54,0.0,0.0,90.0,245,None,Rain,light rain,16.982687
2015-10-23 04:30:00,284.54,0.0,0.0,90.0,282,None,Rain,light rain,16.982687
2015-10-23 04:45:00,284.54,0.0,0.0,90.0,320,None,Rain,light rain,16.982687
2015-10-23 05:00:00,283.98,0.0,0.0,90.0,357,None,Rain,moderate rain,16.982687
2015-10-23 05:15:00,283.98,0.0,0.0,90.0,459,None,Rain,moderate rain,16.982687
2015-10-23 05:30:00,283.98,0.0,0.0,90.0,560,None,Rain,moderate rain,16.982687
2015-10-23 05:45:00,283.98,0.0,0.0,90.0,661,None,Rain,moderate rain,16.982687
2015-10-23 06:00:00,284.0,0.0,0.0,90.0,763,None,Rain,light rain,16.982687
2015-10-23 06:15:00,284.0,0.0,0.0,90.0,771,None,Rain,light rain,16.982687
2015-10-23 06:30:00,284.0,0.0,0.0,90.0,780,None,Rain,light rain,16.982687
2015-10-23 06:45:00,284.0,0.0,0.0,90.0,789,None,Rain,light rain,16.982687
2015-10-23 07:00:00,283.29,0.0,0.0,90.0,797,None,Rain,heavy intensity rain,16.982687
2015-10-23 07:15:00,283.29,0.0,0.0,90.0,783,None,Rain,heavy intensity rain,16.982687
2015-10-23 07:30:00,283.29,0.0,0.0,90.0,769,None,Rain,heavy intensity rain,16.982687
2015-10-23 07:45:00,283.29,0.0,0.0,90.0,755,None,Rain,heavy intensity rain,16.982687
2015-10-23 08:00:00,283.29,0.0,0.0,90.0,741,None,Rain,heavy intensity rain,16.982687
2015-10-23 08:15:00,283.29,0.0,0.0,90.0,727,None,Rain,heavy intensity rain,16.982687
2015-10-23 08:30:00,283.29,0.0,0.0,90.0,713,None,Rain,heavy intensity rain,16.982687
2015-10-23 08:45:00,283.29,0.0,0.0,90.0,699,None,Rain,heavy intensity rain,16.982687
2015-10-23 09:00:00,282.36,0.0,0.0,90.0,685,None,Drizzle,light intensity drizzle,16.982687
2015-10-23 09:15:00,282.36,0.0,0.0,90.0,675,None,Drizzle,light intensity drizzle,16.982687
2015-10-23 09:30:00,282.36,0.0,0.0,90.0,665,None,Drizzle,light intensity drizzle,16.982687
2015-10-23 09:45:00,282.36,0.0,0.0,90.0,654,None,Drizzle,light intensity drizzle,16.982687
2015-10-23 10:00:00,282.61,0.0,0.0,90.0,644,None,Rain,light rain,16.982687
2015-10-23 10:15:00,282.61,0.0,0.0,90.0,656,None,Rain,light rain,16.982687
2015-10-23 10:30:00,282.61,0.0,0.0,90.0,668,None,Rain,light rain,16.982687
2015-10-23 10:45:00,282.61,0.0,0.0,90.0,680,None,Rain,light rain,16.982687
2015-10-23 11:00:00,282.61,0.0,0.0,90.0,692,None,Rain,moderate rain,16.982687
2015-10-23 11:15:00,282.61,0.0,0.0,90.0,692,None,Rain,moderate rain,16.982687
2015-10-23 11:30:00,282.61,0.0,0.0,90.0,693,None,Rain,moderate rain,16.982687
2015-10-23 11:45:00,282.61,0.0,0.0,90.0,693,None,Rain,moderate rain,16.982687
2015-10-23 12:00:00,282.61,0.0,0.0,90.0,693,None,Rain,moderate rain,16.982687
2015-10-23 12:15:00,282.61,0.0,0.0,90.0,694,None,Rain,moderate rain,16.982687
2015-10-23 12:30:00,282.61,0.0,0.0,90.0,694,None,Rain,moderate rain,16.982687
2015-10-23 12:45:00,282.61,0.0,0.0,90.0,694,None,Rain,moderate rain,16.982687
2015-10-23 13:00:00,282.61,0.0,0.0,90.0,695,None,Rain,moderate rain,16.982687
2015-10-23 13:15:00,282.61,0.0,0.0,90.0,695,None,Rain,moderate rain,16.982687
2015-10-23 13:30:00,282.61,0.0,0.0,90.0,695,None,Rain,moderate rain,16.982687
2015-10-23 13:45:00,282.61,0.0,0.0,90.0,696,None,Rain,moderate rain,16.982687
2015-10-23 14:00:00,282.61,0.0,0.0,90.0,696,None,Rain,moderate rain,16.982687
2015-10-23 14:15:00,282.61,0.0,0.0,90.0,697,None,Rain,moderate rain,16.982687
2015-10-23 14:30:00,282.61,0.0,0.0,90.0,697,None,Rain,moderate rain,16.982687
2015-10-23 14:45:00,282.61,0.0,0.0,90.0,697,None,Rain,moderate rain,16.982687
2015-10-23 15:00:00,282.61,0.0,0.0,90.0,698,None,Rain,moderate rain,16.982687
2015-10-23 15:15:00,282.61,0.0,0.0,90.0,698,None,Rain,moderate rain,16.982687
2015-10-23 15:30:00,282.61,0.0,0.0,90.0,698,None,Rain,moderate rain,16.982687
2015-10-23 15:45:00,282.61,0.0,0.0,90.0,699,None,Rain,moderate rain,16.982687
